Search Term,Total result for the search,Product Name,Price (USD),Location of Product,Condition of Product,Total Items Sold (Product),Product URL,Seller Name,Total Items Sold (Seller),Number of Reviews (seller),Positive Review Percentage % (seller),Seller Followers,Seller URL,Date Scraped,Week Scraped
jordan sneakers,550000,FD2565 100 Jordan 1 Retro Alto OG SP Union LA Bephies,126.0,,Nuevo en caja,,https://www.ebay.com/itm/305530134960,districtoneny,24000.0,7280.0,99.8,12000.0,https://www.ebay.com/str/districtoneny,2026-01-11,2026-01-05
jordan sneakers,550000,"*NEW GS Air Jordan 1 Low SE Craft ""Dark Smoke Grey"" | Multi Size FQ7757 001",119.95,Anderson,New with box,1.0,https://www.ebay.com/itm/176251354721,BMShoes,1800.0,520.0,100,231.0,https://www.ebay.com/str/bmshoes,2026-01-11,2026-01-05
jordan sneakers,550000,Jordan 4 RM SP Nigel Sylvester Driveway Grey,140.0,Viseu,New with box,,https://www.ebay.com/itm/326927667013,grusnkrs,4.0,37.0,100,,https://www.ebay.com/usr/grusnkrs,2026-01-11,2026-01-05
jordan sneakers,550000,MENS NIKE AIR JORDAN 1 LOW 553558 043 SIZE 8.5~13 (*the box has no lid *),79.99,NY,New with box,1.0,https://www.ebay.com/itm/257115466800,yanhuang1999,69000.0,20682.0,100,1500.0,https://www.ebay.com/str/yanhuang1999,2026-01-11,2026-01-05
jordan sneakers,550000,Nike Air Jordan Legacy 312 Low Black Game Royal Blue CD7069-041 Men's NBY,100.0,Austin,New with box,4.0,https://www.ebay.com/itm/276576151466,UNIQO SOLE,137000.0,31538.0,99.3,20000.0,https://www.ebay.com/str/uniqosole,2026-01-11,2026-01-05
jordan sneakers,550000,Jordan 5 Retro OG Black Metallic Reimagined (GS),517.99,Atlanta,New with box,1.0,https://www.ebay.com/itm/406450209756,Luxury Box ATL,314.0,133.0,97.9,85.0,https://www.ebay.com/str/luxuryboxatl,2026-01-11,2026-01-05
jordan sneakers,550000,Jordan 4 Retro Black Cat | FV5029-010 | Size 10,299.0,Hollywood,New with box,1.0,https://www.ebay.com/itm/198000391143,whybthem,,240.0,100,,https://www.ebay.com/usr/whybthem,2026-01-11,2026-01-05
jordan sneakers,550000,Jordan 1 Mid Multicolored Swoosh 2019 Size 9.5 Brand New 852542-146,79.99,Morristown,New with box,1.0,https://www.ebay.com/itm/325808376786,SoleExplosion,7100.0,2641.0,100,1600.0,https://www.ebay.com/str/soleexplosion,2026-01-11,2026-01-05
jordan sneakers,550000,Air Jordan 4 Retro White Cement (2025) FV5029-100 Men's GS Fast Ship!,169.99,Monsey,New with box,100.0,https://www.ebay.com/itm/388460295222,845 Kicks LLC,1900.0,718.0,99.3,474.0,https://www.ebay.com/str/845kickss,2026-01-11,2026-01-05
jordan sneakers,550000,Nike Air Jordan 5 Retro Awake NY Arctic Pink Limited Edition Mens Basketball,229.0,Aguada,New with box,3.0,https://www.ebay.com/itm/365856658704,flightlinesport,33.0,3.0,71.4,9.0,https://www.ebay.com/usr/flightlinesport,2026-01-11,2026-01-05
jordan sneakers,550000,Nike Air Jordan 1 Low SE - White/Black-Varsity Red - UK 8.5/EUR 43 - IB8971 106,74.99,Walsall,New with box,1.0,https://www.ebay.com/itm/317598715530,powered_by_nike,779.0,530.0,100,122.0,https://www.ebay.com/usr/powered_by_nike,2026-01-11,2026-01-05
jordan sneakers,550000,Nike Air Jordan 11 GS Gamma 2025 #378038-047 Talla 4Y-7Y,369.99,,Nuevo en caja,,https://www.ebay.com/itm/376799597486,SoleClosetJay,4400.0,1770.0,99.3,412.0,https://www.ebay.com/str/soleclosetjay,2026-01-11,2026-01-05
jordan sneakers,550000,Air Jordan 4 Retro SE Blank Canvas US14,400.0,Brisbane,Pre-owned - Good,,https://www.ebay.com/itm/317752608380,magzyy,,10.0,100,,https://www.ebay.com/usr/magzyy,2026-01-11,2026-01-05
jordan sneakers,550000,Air Jordan 5 Retro Low Golf Grape Ice CW4206-100 Mens 6 White Lace Up Sneaker,47.0,West Palm Beach,Pre-owned - Good,,https://www.ebay.com/itm/198020136798,max haircut,3400.0,1534.0,99.6,223.0,https://www.ebay.com/str/maxhaircut,2026-01-11,2026-01-05
jordan sneakers,550000,Nike Air Jordan Winterized 6 Rings Rocky Tan Black Varsity Red FV3826-202 sz 9,110.49,Austin,New with box,5.0,https://www.ebay.com/itm/286126157516,UNIQO SOLE,137000.0,31538.0,99.3,20000.0,https://www.ebay.com/str/uniqosole,2026-01-11,2026-01-05
jordan sneakers,550000,Jordan 14 Retro Low Laney,250.0,Erie,Pre-owned - Good,,https://www.ebay.com/itm/326938764545,ckindle2010,76.0,344.0,100,2.0,https://www.ebay.com/usr/ckindle2010,2026-01-11,2026-01-05
jordan sneakers,550000,NEW Nike Air Jordan 1 Mid Trainers - UK12 EUR47.5 - 554724 136 - Triple White,59.9,Edinburgh,New with box,,https://www.ebay.com/itm/376836127454,sport-x,,151.0,100,,,2026-01-11,2026-01-05
jordan sneakers,550000,Infinite Archives x Air Jordan 17 Retro Low UK 9 / US 10 Brand New Sealed,239.71,London,New with box,2.0,https://www.ebay.com/itm/357824785993,1logic,565.0,355.0,100,51.0,https://www.ebay.com/usr/1logic,2026-01-11,2026-01-05
jordan sneakers,550000,DH6927 111 Jordan 4 Retro Military Black,394.0,New York,New with box,8.0,https://www.ebay.com/itm/306002002282,districtoneny,24000.0,7280.0,99.8,12000.0,https://www.ebay.com/str/districtoneny,2026-01-11,2026-01-05
jordan sneakers,550000,WOMENS NIKE JORDAN 1 MID UK SIZES RRP 130,69.99,Washington,New with box,3.0,https://www.ebay.com/itm/316666988241,NIKE_AIR_GORDON,1800.0,972.0,100,245.0,https://www.ebay.com/usr/NIKE_AIR_GORDON,2026-01-11,2026-01-05
jordan sneakers,550000,Nike Air Jordan Max Aura 6 Mens Size 11 Black Anthracite FQ8298 001,95.99,Fairfield,New with box,1.0,https://www.ebay.com/itm/388641331790,Kicksneak,5100.0,1967.0,99.8,855.0,https://www.ebay.com/str/shoesbanner,2026-01-11,2026-01-05
jordan sneakers,550000,Air Jordan Retro 4 Bred Release 2012 Mens Sneakers Size 8 US 308497-089,150.0,Bryan,Pre-owned - Excellent,,https://www.ebay.com/itm/376793967093,eltionandostoragefinds,28.0,22.0,100,12.0,https://www.ebay.com/usr/eltionandostoragefinds,2026-01-11,2026-01-05
jordan sneakers,550000,"Nike Air Jordan 1 Mid SE GS ""85"" DH0200-100 Blue White Red FAST FREE SHIPPING",69.95,Las Vegas,New with box,14.0,https://www.ebay.com/itm/403692444064,Motion Commerce,6500.0,3057.0,99.8,243.0,https://www.ebay.com/str/motioncommerce,2026-01-11,2026-01-05
jordan sneakers,550000,DZ7292-200 Jordan 1 Retro Low OG x Zion Williamson Voodoo,195.0,Hagatna,New with box,1.0,https://www.ebay.com/itm/227026599912,johpr8387,25.0,12.0,92.9,2.0,https://www.ebay.com/usr/johpr8387,2026-01-11,2026-01-05
jordan sneakers,550000,"Air Jordan 11 ""Blue and White"" IH0296-400 Men's Comfort Sports Shoes",222.0,Aguadilla,New with box,14.0,https://www.ebay.com/itm/167772204821,Chapter Apparel,360.0,146.0,98.6,78.0,https://www.ebay.com/str/chapterapparel,2026-01-11,2026-01-05
jordan sneakers,550000,Nike Jordan Series ES Florida Gators Promo DV5441-441 Mens Sizes: 9-11.5,89.97,Orlando,New with box,2.0,https://www.ebay.com/itm/135503082409,southerncafe1,190.0,57.0,100,23.0,https://www.ebay.com/usr/southerncafe1,2026-01-11,2026-01-05
jordan sneakers,550000,NIKE AIR JORDAN 13 OBSIDIAN 414571-144 Men's US4-14 NEW,326.14,Japan,New with box,1.0,https://www.ebay.com/itm/205310552274,quu_japan,4800.0,1679.0,99.3,2300.0,https://www.ebay.com/str/quujapan,2026-01-11,2026-01-05
jordan sneakers,550000,Nike Jordan FLTCLB 90'S trainers sneakers 602661 022 uk 6 eu 40 us 7 NEW+BOX,69.99,Blackpool,New with box,,https://www.ebay.com/itm/332411314062,Glenn and elaines store,25000.0,9083.0,100,1200.0,https://www.ebay.com/str/glennandelainesstore,2026-01-11,2026-01-05
jordan sneakers,550000,Nike MEN'S AIr Jordan 1 Zoom Air CMFT STADIUM GREEN SIZE 8.5,400.0,Minneapolis,New with box,,https://www.ebay.com/itm/265615418354,Rare Finds 4Real Offers,2100.0,1176.0,99.4,103.0,https://www.ebay.com/str/rarefinds4realoffers,2026-01-11,2026-01-05
jordan sneakers,550000,panske 12 platno Nike Air Jordan 1 Low Retro AJKO Kentucky DX4981-103,11324.0,,New with box,2.0,https://www.ebay.com/itm/405668690303,JJC KICKS,5800.0,2317.0,99.6,950.0,https://www.ebay.com/str/jkkickers,2026-01-11,2026-01-05
jordan sneakers,550000,Air Jordan 1 Low Triple White White 553558-136 Sneakers Women Men Unisex,94.95,Ratingen,New with box,1.0,https://www.ebay.com/itm/126740132302,premiumgoodswarenhaus,536.0,161.0,98.4,48.0,https://www.ebay.com/usr/premiumgoodswarenhaus,2026-01-11,2026-01-05
jordan sneakers,550000,Nike Air Jordan 1 Mid SE 'Legend Pink Suede' FN5215-161 Men Size 10.5 New Shoes,179.9,Salt Lake City,New with box,,https://www.ebay.com/itm/326516620571,Heritage Haberdashery,2400.0,2139.0,100,300.0,https://www.ebay.com/str/heritagehaberdashery,2026-01-11,2026-01-05
jordan sneakers,550000,Jordan Stay Loyal 2 Low Wheaties DQ8401-048 Mens Sizes 9.5-15,96.86,Washington,New with box,1.0,https://www.ebay.com/itm/335125682629,Stockpile Goods,19000.0,5082.0,99.4,1600.0,https://www.ebay.com/str/stockpilegoods,2026-01-11,2026-01-05
jordan sneakers,550000,"Nike Air Jordan 5 Grape 2025 HQ7978-100 Men, Women, Kids Sizes New Ships 6/21",130.0,Las Vegas,New with box,8.0,https://www.ebay.com/itm/197448535277,Cultural Commodities,2000.0,657.0,98.3,288.0,https://www.ebay.com/str/culturalcommodities,2026-01-11,2026-01-05
jordan sneakers,550000,Air Jordan Legacy 312 Low 'Royal' Black/Game Royal-Cement CD7069-041 Size 10,179.99,Kamigyoku Kyotoshi,New with box,,https://www.ebay.com/itm/116977588993,120T.U,5300.0,2122.0,100,1400.0,https://www.ebay.com/str/120tu,2026-01-11,2026-01-05
jordan sneakers,550000,Air Jordan 1 Mid SE Ice Blue,59.5,Alhambra,Pre-owned - Good,,https://www.ebay.com/itm/297917406243,sersan_5166,21.0,59.0,100,,https://www.ebay.com/usr/sersan_5166,2026-01-11,2026-01-05
jordan sneakers,550000,Nike Air Jordan 1 Retro High OG White Sky J Mauve Purple DZ5485-105 Men's,100.0,Austin,New with box,25.0,https://www.ebay.com/itm/285919530543,UNIQO SOLE,137000.0,31538.0,99.3,20000.0,https://www.ebay.com/str/uniqosole,2026-01-11,2026-01-05
jordan sneakers,550000,New Jordan 4 Retro Oxidized Green Size 11 (FQ8138-103),200.0,Kissimmee,New with box,1.0,https://www.ebay.com/itm/267474505596,acexclusive,3000.0,907.0,99.4,329.0,https://www.ebay.com/usr/acexclusive,2026-01-11,2026-01-05
jordan sneakers,550000,100% New Air Jordan 9 Retro GS Dark Charcoal University Gold Size 4Y 302359-070,136.0,South Amboy,New with box,1.0,https://www.ebay.com/itm/325410065630,onlytheauthentic,536.0,326.0,100,32.0,https://www.ebay.com/usr/onlytheauthentic,2026-01-11,2026-01-05
jordan sneakers,550000,Size 4 Youth - Air Jordan 2 Retro Origins,50.0,Mentor,Pre-owned - Good,,https://www.ebay.com/itm/335675181025,johnny_thrifter,2200.0,922.0,99.3,137.0,https://www.ebay.com/usr/johnny_thrifter,2026-01-11,2026-01-05
jordan sneakers,550000,Air jordan 1 low Se - Hommes Sneaker Cuir Marron-Blanc FQ7832-142 Sport Schuh,144.82,Kiefersfelden,New with box,1.0,https://www.ebay.com/itm/205978520404,brandstyle24,483000.0,247007.0,99.1,11000.0,https://www.ebay.com/str/brandstyle24,2026-01-11,2026-01-05
jordan sneakers,550000,New Jordan 4 Retro Military Blue (2024) Size 9 (FV5029-141),215.0,Kissimmee,New with box,4.0,https://www.ebay.com/itm/257246332962,acexclusive,3000.0,907.0,99.4,329.0,https://www.ebay.com/usr/acexclusive,2026-01-11,2026-01-05
jordan sneakers,550000,"Air Jordan 4 Retro 2024 vojenska modra, US velikost 8,5, FV5029-141 - LEHKE OPOTREBENI",18000.0,,Pre-owned - Excellent,,https://www.ebay.com/itm/136891299272,pitsus2,13.0,99.0,100,,https://www.ebay.com/usr/pitsus2,2026-01-11,2026-01-05
jordan sneakers,550000,Jordan 11 Jubilee Size 13,300.0,Hollywood,New with box,,https://www.ebay.com/itm/376796182888,drewpellerin,97.0,38.0,100,4.0,https://www.ebay.com/usr/drewpellerin,2026-01-11,2026-01-05
jordan sneakers,550000,NIKE AIR JORDAN 1 RETRO LOW OG MENS SHOES SIZE UK-8.5-10.5,85.99,Armagh,New with box,4.0,https://www.ebay.com/itm/256748646630,210060design,4800.0,2131.0,100,195.0,https://www.ebay.com/str/210060design,2026-01-11,2026-01-05
jordan sneakers,550000,US Size 9-13 NEW IN HAND - Nike Air Jordan 4 Retro BLACK CAT 2025 FV5029-010,329.99,Sanborn,New with box,11.0,https://www.ebay.com/itm/227116491722,from aaliyahbaby,4800.0,1713.0,99.8,637.0,https://www.ebay.com/str/fromaaliyahbaby,2026-01-11,2026-01-05
jordan sneakers,550000,Jordan 1 Low OG Obsidian UNC Size 12 Men's Brand New CZ0790-400,100.0,Hayward,New with box,1.0,https://www.ebay.com/itm/286990370132,zaternskicks,1900.0,989.0,100,256.0,https://www.ebay.com/str/zaternskicks,2026-01-11,2026-01-05
jordan sneakers,550000,Nike Air Jordan 12 Retro Melo Men's White Sports Sneaker CT8013-112,218.5,Eugene,New with box,2.0,https://www.ebay.com/itm/127158018180,puresportsusa,13000.0,5169.0,99.9,1800.0,https://www.ebay.com/str/puresportsusa,2026-01-11,2026-01-05
jordan sneakers,550000,Air Jordan 1 Retro High Shattered Backboard 3.0 Style # 555088-028 Size 12,280.0,Florence,New with box,3.0,https://www.ebay.com/itm/306652022816,Kosmic_Sole,31000.0,8534.0,99.3,14000.0,https://www.ebay.com/str/kosmicsole,2026-01-11,2026-01-05
jordan sneakers,550000,Air Jordan 12 Retro 2025 Flu Game Size 10.5,340.0,Danville,New with box,,https://www.ebay.com/itm/388138988782,askh654,65460.0,32.0,100,11.0,https://www.ebay.com/usr/askh654,2026-01-11,2026-01-05
jordan sneakers,550000,Nike Jordan Size 6.5 Youth Retro Low GG Dark Grey,16.99,Saginaw,Pre-owned - Good,,https://www.ebay.com/itm/135577925917,LongTreasures,8000.0,3056.0,99.2,460.0,https://www.ebay.com/str/longtreasures,2026-01-11,2026-01-05
jordan sneakers,550000,Size 12.5 - Jordan 13 Retro He Got Game 2018,220.0,Elizabeth,Pre-owned - Excellent,,https://www.ebay.com/itm/157585529267,eddieshidlya2012,14.0,34.0,100,,https://www.ebay.com/usr/eddieshidlya2012,2026-01-11,2026-01-05
jordan sneakers,550000,Jordan 1 High Denim,252.0,Milano,New with box,,https://www.ebay.com/itm/317459472483,Madonnina Resell,137.0,42.0,80,32.0,https://www.ebay.com/str/madonninaresell,2026-01-11,2026-01-05
jordan sneakers,550000,Size 10M - Air Jordan 1 Low OG Rookie of the Year CZ0790-107,140.0,Princeton,New with box,2.0,https://www.ebay.com/itm/365706450407,sirgoopington,,238.0,100,,https://www.ebay.com/usr/eliabaguiler_5,2026-01-11,2026-01-05
jordan sneakers,550000,Size 12 - Air Jordan 1 Zoom Comfort Gold Laser,99.99,Winchester,Pre-owned - Good,,https://www.ebay.com/itm/257212138070,jyates0129,330.0,463.0,100,13.0,https://www.ebay.com/usr/jyates0129,2026-01-11,2026-01-05
jordan sneakers,550000,A Ma Maniere X Jordan 4 Retro SP Dark Mocha Brown Men's Size 11.5 US CONFIRMED,279.99,Providence,New with box,,https://www.ebay.com/itm/116955908849,blackstarninja1000,1700.0,721.0,100,184.0,https://www.ebay.com/usr/blackstarninja1000,2026-01-11,2026-01-05
jordan sneakers,550000,Nike Air Jordan 1 Mid DOD,80.0,Woodbridge,Pre-owned - Excellent,,https://www.ebay.com/itm/277642550466,mutley1972,1600.0,1124.0,97.8,33.0,https://www.ebay.com/usr/mutley1972,2026-01-11,2026-01-05
jordan sneakers,550000,Nike Air Jordan 10 X Retro Chicago 310805-100 A,629.99,HAPPY LAND,New with box,1.0,https://www.ebay.com/itm/225498770303,Kaili's World,5200.0,2538.0,100,2100.0,https://www.ebay.com/str/kailisworld,2026-01-11,2026-01-05
jordan sneakers,550000,Mens Size 5.5 black Nike Air Jordan Heritage basketball shoes,7.0,Winton,Pre-owned - Excellent,,https://www.ebay.com/itm/389478867339,bigpete.209,37.0,17.0,94.7,2.0,https://www.ebay.com/usr/bigpete.209,2026-01-11,2026-01-05
jordan sneakers,550000,Size 9.5 M - Jordan 1 Retro OG High Yellow Toe,70.0,Boston,Pre-owned - Good,,https://www.ebay.com/itm/147075464365,ini-7035,89.0,24.0,100,16.0,https://www.ebay.com/usr/ini-7035,2026-01-11,2026-01-05
jordan sneakers,550000,Nike Jordans,25.0,Brooklyn,Pre-owned - Excellent,,https://www.ebay.com/itm/358102687484,luckda0,35.0,49.0,100,5.0,https://www.ebay.com/usr/luckda0,2026-01-11,2026-01-05
jordan sneakers,550000,FN0344 901 Jordan 3 Retro SP J Balvin Medellin,357.0,New York,New with box,3.0,https://www.ebay.com/itm/305740054512,districtoneny,24000.0,7280.0,99.8,12000.0,https://www.ebay.com/str/districtoneny,2026-01-11,2026-01-05
jordan sneakers,550000,Nike Jordan Max Aura 2 Mens Trainers Sneakers Multiple Sizes New RRP 140.00,100.0,London,New with box,1.0,https://www.ebay.com/itm/326911808705,House_of_trainers store,24000.0,7505.0,99.2,2300.0,https://www.ebay.com/str/houseoftrainersstore,2026-01-11,2026-01-05
jordan sneakers,550000,Size 10 - Jordan 9 Retro Black,350.0,Philadelphia,New with box,,https://www.ebay.com/itm/317631726526,wilcra-9169,4.0,17.0,100,,https://www.ebay.com/usr/rosaura04-4,2026-01-11,2026-01-05
jordan sneakers,550000,Jordan 4 Retro Military Blue 2024 Size 9.5 Mens Replacement Box (B Grade) New,175.0,Colorado Springs,New with defects,1.0,https://www.ebay.com/itm/168007202800,prophesy,104.0,8.0,100,,https://www.ebay.com/usr/tkallday247,2026-01-11,2026-01-05
jordan sneakers,550000,Jordan Hydro 11 Gratitude White Black Gold Size 15 FN2452 170,110.0,Dayton,New with box,1.0,https://www.ebay.com/itm/146980962541,jilliancleary1026,43000.0,18689.0,100,588.0,https://www.ebay.com/str/jilliancleary1026,2026-01-11,2026-01-05
jordan sneakers,550000,Air Jordan 6 Retro DMP CT4954 007 Black US Size 12 Brand New,250.0,Derry,New with box,,https://www.ebay.com/itm/198018323444,bigdawgg91,58.0,211.0,100,8.0,https://www.ebay.com/usr/re442892,2026-01-11,2026-01-05
jordan sneakers,550000,Air Jordan 1 Low SE Patent Cool Grey Mens Basketball Shoes HF3148 011 NEW,90.0,Seekonk,New with box,3.0,https://www.ebay.com/itm/177477046142,Sole Savings,,3120.0,100,,https://www.ebay.com/str/solesavings,2026-01-11,2026-01-05
jordan sneakers,550000,Jordan 9 G Golf Shoes Size 10 Men's Masters Happy Life Wood Woodgrain FN6929-200,89.0,Cape Coral,New without box,1.0,https://www.ebay.com/itm/277552860513,raysle Outlet Plus,4600.0,1672.0,100,405.0,https://www.ebay.com/str/3rdparte,2026-01-11,2026-01-05
jordan sneakers,550000,Mens Air Jordan 1 Low Se_Multi-Color/Multi-Color-Sail-Light Bone,101.24,91356,New with box,1.0,https://www.ebay.com/itm/389380334734,streetorder,552.0,338.0,100,62.0,https://www.ebay.com/str/streetorder,2026-01-11,2026-01-05
jordan sneakers,550000,Nike Jordan Zion 3 Fresh Paint Limited Edition Sneakers DR0675-106 Men's Sz 10.5,49.99,Charlotte,New with box,1.0,https://www.ebay.com/itm/376534305627,coachwomack,677.0,307.0,100,41.0,https://www.ebay.com/usr/coachwomack,2026-01-11,2026-01-05
jordan sneakers,550000,Jordan 3 Retro Off Noir,459.99,Atlanta,New with box,,https://www.ebay.com/itm/406450210957,Luxury Box ATL,,133.0,97.9,,https://www.ebay.com/str/luxuryboxatl,2026-01-11,2026-01-05
jordan sneakers,550000,Nike 6 - UK 8.5 (EU43) US 9.5,225.0,,New with box,,https://www.ebay.com/itm/326931890312,IvanLendl15,2900.0,2203.0,100,327.0,https://www.ebay.com/str/ivanlendl15,2026-01-11,2026-01-05
jordan sneakers,550000,Air Jordan 5 Olive DD0587-308 Size 7.5 Olive / Orange / Neutral,66.5,Montgomery,Pre-owned - Good,,https://www.ebay.com/itm/389418867494,CGD Distro,2200.0,862.0,99.2,123.0,https://www.ebay.com/str/cgddistro,2026-01-11,2026-01-05
jordan sneakers,550000,CZ0858_400 Jordan 1 Low OG Obsidian UNC (GS),99.99,Flushing,New with box,2.0,https://www.ebay.com/itm/136628493660,Topone Collection,13000.0,3376.0,99.8,1600.0,https://www.ebay.com/str/toponesneakers,2026-01-11,2026-01-05
jordan sneakers,550000,Nike Air Jordan 1 Retro High OG Sneakers Midnight Navy/White DZ5485-401 US 7-12,229.89,seoul,New with box,2.0,https://www.ebay.com/itm/267064103048,JJHave.store,,6085.0,99.6,,https://www.ebay.com/str/jjhavestore,2026-01-11,2026-01-05
jordan sneakers,550000,Jordan 12 Retro Dark Grey White *LEFT SHOE ONLY* Mens 9.5 Amputee Display,19.99,Pittsburgh,Pre-owned - Good,,https://www.ebay.com/itm/257266978227,warbourton,6400.0,6027.0,100,136.0,https://www.ebay.com/usr/warbourton,2026-01-11,2026-01-05
jordan sneakers,550000,Size 11.5 - Air Jordan 7 Retro Orion,85.0,Miami,Pre-owned - Good,,https://www.ebay.com/itm/198019413746,solelyte_7,,61.0,100,,,2026-01-11,2026-01-05
jordan sneakers,550000,Size 10 M Nike Air Jordan 1 Retro High Og White-Sky J Mauve-White [DZ5485-105],60.0,Annandale,New with box,1.0,https://www.ebay.com/itm/187498226890,tanyastreasurechest,,570.0,100,,,2026-01-11,2026-01-05
jordan sneakers,550000,Jordan 10 Sz.10 Retro Bulls Over Broadway,140.0,Rockford,Pre-owned - Excellent,,https://www.ebay.com/itm/177744877368,chevyridnhigh83,22.0,256.0,93.8,,https://www.ebay.com/usr/caugust2,2026-01-11,2026-01-05
jordan sneakers,550000,Nike Air Jordan 1 Retro Low OG Sz 10 Rookie Of The Year CZ0790-107 Chicago Mocha,139.99,San Diego,New with box,2.0,https://www.ebay.com/itm/197996158299,keptonice,,842.0,99.5,,https://www.ebay.com/usr/eliabaguiler_5,2026-01-11,2026-01-05
jordan sneakers,550000,Nike Air Jordan 1 LOW White Royal Blue Black Sneakers 553558-140 Men's AJ1,150.0,Anderson,New with box,11.0,https://www.ebay.com/itm/285493027795,KNZapparel,15000.0,4127.0,100,2600.0,https://www.ebay.com/str/knzapparel,2026-01-11,2026-01-05
jordan sneakers,550000,Jordan 1 Retro High OG White Cement (size 8.5),88.0,Argyle,Pre-owned - Excellent,,https://www.ebay.com/itm/157541948252,smheinila,404.0,80.0,100,19.0,https://www.ebay.com/usr/d0ir0nchris,2026-01-11,2026-01-05
jordan sneakers,550000,NEW NIKE Jordan Stadium 90 Casual Athletic Shoes FZ4184-010 Black Fire Red 13,74.97,Papillion,New with box,,https://www.ebay.com/itm/197920973684,Big Bens Golf And Stuff,4200.0,2748.0,100,165.0,https://www.ebay.com/str/bigbensgolfandstuff,2026-01-11,2026-01-05
jordan sneakers,550000,Nike Terminator High Retro Fekete Piros Feher FN4442-001 Ferfi Meret 9-11 VADONATUJ,7495.0,,New with box,,https://www.ebay.com/itm/267401853582,FTL_Sports,33000.0,6362.0,98.6,1500.0,https://www.ebay.com/str/ftlsports,2026-01-11,2026-01-05
jordan sneakers,550000,Nike Air Jordan 1 Mid Mens Trainers Sneakers Multiple Sizes New RRP 140.00,100.0,London,New with box,1.0,https://www.ebay.com/itm/326904982109,House_of_trainers store,24000.0,7505.0,99.2,2300.0,https://www.ebay.com/str/houseoftrainersstore,2026-01-11,2026-01-05
jordan sneakers,550000,Size 9 - Jordan 1 Retro x Fragment Design x Travis Scott Low Blue,1900.0,Nashville,New with box,,https://www.ebay.com/itm/227169021536,ejectorseatreservation,539.0,342.0,100,97.0,https://www.ebay.com/usr/grandwatchco,2026-01-11,2026-01-05
jordan sneakers,550000,Jordan 3 Retro Chlorophyll Size 11.5,74.99,Rochester,Pre-owned - Good,,https://www.ebay.com/itm/257290975537,sangscollectablethings,430.0,320.0,100,20.0,https://www.ebay.com/usr/sangscollectablethings,2026-01-11,2026-01-05
jordan sneakers,550000,Infinite Archives x Air Jordan 17 Retro Low Gray,445.0,Malden,New with box,,https://www.ebay.com/itm/287047286594,bowenkicks,25.0,16.0,100,5.0,https://www.ebay.com/usr/bowenkicks,2026-01-11,2026-01-05
jordan sneakers,550000,Travis Scott x Air Jordan 1 Low Low Hooked Black Jade Men's DM7866-040,268.0,Flushing,New with box,,https://www.ebay.com/itm/336383051464,sunshine Preferred,232.0,117.0,96.1,39.0,https://www.ebay.com/str/sunshinecoming,2026-01-11,2026-01-05
jordan sneakers,550000,Nike Air Jordan 5 Retro OG Burgundy (2023) - Mens 10 / Womens 11.5,130.0,Chandler,Pre-owned - Excellent,,https://www.ebay.com/itm/157594630573,headof73,50.0,42.0,100,5.0,https://www.ebay.com/usr/headof73,2026-01-11,2026-01-05
jordan sneakers,550000,Nike Air Jordan 1 Mid Trainers UK Size 9.5 EUR 44.5 BQ6472 079 Bred Toe Unisex,69.99,Stoke-on-Trent,New with box,2.0,https://www.ebay.com/itm/177455696960,jst.collect.trade,4400.0,1759.0,99.5,637.0,https://www.ebay.com/str/justcollecttrade,2026-01-11,2026-01-05
jordan sneakers,550000,NIKE AIR JORDAN 14 RETRO FERRARI 2025 RACING RED F1 SNEAKERS SZ 10.5 IF5015-600,349.99,Los Angeles,New with box,,https://www.ebay.com/itm/197994355066,ndgogirl Clothing and Collectibles,1100.0,902.0,100,59.0,https://www.ebay.com/str/ndgogirlclothingandcollectibles,2026-01-11,2026-01-05
jordan sneakers,550000,Size 13 - Air Jordan 8 Retro 2025 Bugs Bunny (305381-100) SHIPS ASAP IN HAND,210.0,Los Angeles,New with box,,https://www.ebay.com/itm/198019591072,shopwithus8,186.0,98.0,100,33.0,https://www.ebay.com/usr/shopwithus8,2026-01-11,2026-01-05
jordan sneakers,550000,Jordan Reveal Shoes Gym Red Black White Mens Size 11.5 Nike Jumpman 834064-605,49.99,Swisher,Pre-owned - Good,1.0,https://www.ebay.com/itm/365874615656,Midseason Form,3000.0,1202.0,99.7,93.0,https://www.ebay.com/str/midseasonform,2026-01-11,2026-01-05
jordan sneakers,550000,Size 7 - Air Jordan 1 Retro OG High Best Hand in the Game - Blue Moon,89.0,New Fairfield,Pre-owned - Excellent,,https://www.ebay.com/itm/389444848190,featured_footwear,142.0,85.0,100,18.0,https://www.ebay.com/usr/featured_footwear,2026-01-11,2026-01-05
jordan sneakers,550000,Big Kids' ShoesTech Grey/Black/White/ MuslinSize 6.5YStyle FD1437-052,22.0,Brooklyn,Pre-owned - Excellent,,https://www.ebay.com/itm/127615876887,babyxxoo,354.0,216.0,100,7.0,https://www.ebay.com/usr/babyxxoo,2026-01-11,2026-01-05
jordan sneakers,550000,Air Jordan 3 A Ma Maniere Diffused Blue,230.0,Saint Augustine,New with box,,https://www.ebay.com/itm/389434832424,chefs_got_kicks,11.0,7.0,100,3.0,https://www.ebay.com/usr/chefs_got_kicks,2026-01-11,2026-01-05
